"","Amount","Duration","ID","Year","DateTime","雨强.mm.h.","model1$cluster","model2$cluster","model3$cluster"
"386",0.2,26,2,2017,"2017/5/3 11:25",0.46,4,1,3
"387",0.2,26,418,2017,"2017/8/23 14:8",0.46,4,1,3
"388",0.2,26,418,2017,"2017/8/23 14:8",0.46,4,1,3
"389",0.2,26,418,2017,"2017/8/23 14:8",0.46,4,1,3
"390",0.2,26,395,2017,"2017/8/23 4:35",0.46,4,1,3
"391",0.2,26,395,2017,"2017/8/23 4:35",0.46,4,1,3
"392",0.2,26,395,2017,"2017/8/23 4:35",0.46,4,1,3
"393",0.2,27,9,2017,"2017/5/3 13:2",0.44,4,1,3
"394",0.2,28,63,2017,"2017/5/4 2:30",0.43,4,1,3
"395",0.2,29,157,2017,"2017/6/4 0:47",0.41,4,1,3
"396",0.2,29,157,2017,"2017/6/4 0:47",0.41,4,1,3
"397",0.2,29,157,2017,"2017/6/4 0:47",0.41,4,1,3
"398",0.2,29,157,2017,"2017/6/4 0:47",0.41,4,1,3
"399",0.2,29,157,2017,"2017/6/4 0:47",0.41,4,1,3
"400",0.2,29,489,2017,"2017/8/29 2:57",0.41,4,1,3
"401",0.2,29,489,2017,"2017/8/29 2:57",0.41,4,1,3
"402",0.2,29,489,2017,"2017/8/29 2:57",0.41,4,1,3
"403",0.2,29,489,2017,"2017/8/29 2:57",0.41,4,1,3
"404",0.2,29,489,2017,"2017/8/29 2:57",0.41,4,1,3
"405",0.2,29,10,2014,"2014/6/18 20:53",0.8,4,1,3
"406",0.2,29,10,2014,"2014/6/18 20:53",0.8,4,1,3
"407",0.2,29,10,2014,"2014/6/18 20:53",0.8,4,1,3
"408",0.2,29,10,2014,"2014/6/18 20:53",0.8,4,1,3
"409",0.2,29,10,2014,"2014/6/18 20:53",0.8,4,1,3
"410",0.2,29,505,2017,"2017/8/29 10:5",0.41,4,1,3
"411",0.2,29,505,2017,"2017/8/29 10:5",0.41,4,1,3
"412",0.2,29,505,2017,"2017/8/29 10:5",0.41,4,1,3
"413",0.2,29,505,2017,"2017/8/29 10:5",0.41,4,1,3
"414",0.2,29,505,2017,"2017/8/29 10:5",0.41,4,1,3
"415",0.2,29,381,2017,"2017/8/22 21:7",0.41,4,1,3
"416",0.2,29,381,2017,"2017/8/22 21:7",0.41,4,1,3
"417",0.2,29,381,2017,"2017/8/22 21:7",0.41,4,1,3
"418",0.2,29,381,2017,"2017/8/22 21:7",0.41,4,1,3
"419",0.2,29,381,2017,"2017/8/22 21:7",0.41,4,1,3
"420",0.2,30,128,2016,"2016/7/7 2:40",0.4,4,1,3
"421",0.2,31,39,2014,"2014/9/11 5:51",0.4,4,1,3
"422",0.2,31,39,2014,"2014/9/11 5:51",0.4,4,1,3
"423",0.2,31,491,2017,"2017/8/29 4:1",0.39,4,1,3
"424",0.2,31,491,2017,"2017/8/29 4:1",0.39,4,1,3
"425",0.2,33,400,2017,"2017/8/23 5:57",0.36,4,1,3
"426",0.2,33,400,2017,"2017/8/23 5:57",0.36,4,1,3
"427",0.2,33,415,2017,"2017/8/23 12:19",0.36,4,1,3
"428",0.2,33,415,2017,"2017/8/23 12:19",0.36,4,1,3
"429",0.2,35,150,2017,"2017/6/3 21:28",0.34,4,1,3
"430",0.2,35,150,2017,"2017/6/3 21:28",0.34,4,1,3
"431",0.2,35,150,2017,"2017/6/3 21:28",0.34,4,1,3
"432",0.2,35,159,2017,"2017/6/4 7:33",0.34,4,1,3
"433",0.2,35,159,2017,"2017/6/4 7:33",0.34,4,1,3
"434",0.2,35,159,2017,"2017/6/4 7:33",0.34,4,1,3
"435",0.2,35,346,2017,"2017/8/20 7:56",0.34,4,1,3
"436",0.2,35,346,2017,"2017/8/20 7:56",0.34,4,1,3
"437",0.2,35,346,2017,"2017/8/20 7:56",0.34,4,1,3
"438",0.2,36,502,2017,"2017/8/29 8:47",0.33,4,1,3
"439",0.2,4,302,2017,"2017/8/7 11:45",3,1,1,1
"440",0.2,45,488,2017,"2017/8/29 2:28",0.27,3,1,3
"441",0.2,48,248,2017,"2017/7/28 12:57",0.25,3,1,3
"442",0.2,48,248,2017,"2017/7/28 12:57",0.25,3,1,3
"443",0.2,48,494,2017,"2017/8/29 5:33",0.25,3,1,3
"444",0.2,48,494,2017,"2017/8/29 5:33",0.25,3,1,3
"445",0.2,49,341,2017,"2017/8/20 5:44",0.24,3,1,3
"446",0.2,5,100,2017,"2017/5/23 7:41",2.4,1,1,1
"447",0.2,5,100,2017,"2017/5/23 7:41",2.4,1,1,1
"448",0.2,5,100,2017,"2017/5/23 7:41",2.4,1,1,1
"449",0.2,5,100,2017,"2017/5/23 7:41",2.4,1,1,1
"450",0.2,5,104,2017,"2017/5/23 8:4",2.4,1,1,1
"451",0.2,5,104,2017,"2017/5/23 8:4",2.4,1,1,1
"452",0.2,5,104,2017,"2017/5/23 8:4",2.4,1,1,1
"453",0.2,5,104,2017,"2017/5/23 8:4",2.4,1,1,1
"454",0.2,5,105,2017,"2017/5/23 8:9",2.4,1,1,1
"455",0.2,5,105,2017,"2017/5/23 8:9",2.4,1,1,1
"456",0.2,5,105,2017,"2017/5/23 8:9",2.4,1,1,1
"457",0.2,5,105,2017,"2017/5/23 8:9",2.4,1,1,1
"458",0.2,5,24,2017,"2017/5/3 17:52",2.4,1,1,1
"459",0.2,5,24,2017,"2017/5/3 17:52",2.4,1,1,1
"460",0.2,5,24,2017,"2017/5/3 17:52",2.4,1,1,1
"461",0.2,5,24,2017,"2017/5/3 17:52",2.4,1,1,1
"462",0.2,57,437,2017,"2017/8/28 5:13",0.21,3,1,3
"463",0.2,6,97,2017,"2017/5/23 7:21",2,1,1,1
"464",0.2,6,97,2017,"2017/5/23 7:21",2,1,1,1
"465",0.2,6,97,2017,"2017/5/23 7:21",2,1,1,1
"466",0.2,6,97,2017,"2017/5/23 7:21",2,1,1,1
"467",0.2,6,97,2017,"2017/5/23 7:21",2,1,1,1
"468",0.2,6,368,2017,"2017/8/20 13:10",2,1,1,1
"469",0.2,6,368,2017,"2017/8/20 13:10",2,1,1,1
"470",0.2,6,368,2017,"2017/8/20 13:10",2,1,1,1
"471",0.2,6,368,2017,"2017/8/20 13:10",2,1,1,1
"472",0.2,6,368,2017,"2017/8/20 13:10",2,1,1,1
"473",0.2,6,124,2017,"2017/5/23 11:23",2,1,1,1
"474",0.2,6,124,2017,"2017/5/23 11:23",2,1,1,1
"475",0.2,6,124,2017,"2017/5/23 11:23",2,1,1,1
"476",0.2,6,124,2017,"2017/5/23 11:23",2,1,1,1
"477",0.2,6,124,2017,"2017/5/23 11:23",2,1,1,1
"478",0.2,6,219,2017,"2017/7/28 1:9",2,1,1,1
"479",0.2,6,219,2017,"2017/7/28 1:9",2,1,1,1
"480",0.2,6,219,2017,"2017/7/28 1:9",2,1,1,1
"481",0.2,6,219,2017,"2017/7/28 1:9",2,1,1,1
"482",0.2,6,219,2017,"2017/7/28 1:9",2,1,1,1
"483",0.2,6,78,2017,"2017/5/23 4:12",2,1,1,1
"484",0.2,6,78,2017,"2017/5/23 4:12",2,1,1,1
"485",0.2,6,78,2017,"2017/5/23 4:12",2,1,1,1
"486",0.2,6,78,2017,"2017/5/23 4:12",2,1,1,1
"487",0.2,6,78,2017,"2017/5/23 4:12",2,1,1,1
"488",0.2,7,123,2017,"2017/5/23 11:17",1.71,1,1,1
"489",0.2,7,123,2017,"2017/5/23 11:17",1.71,1,1,1
"490",0.2,7,211,2017,"2017/7/27 20:55",1.71,1,1,1
"491",0.2,7,211,2017,"2017/7/27 20:55",1.71,1,1,1
"492",0.2,70,57,2017,"2017/5/4 0:37",0.17,3,1,4
"493",0.2,8,76,2017,"2017/5/23 3:57",1.5,1,1,1
"494",0.2,8,76,2017,"2017/5/23 3:57",1.5,1,1,1
"495",0.2,8,76,2017,"2017/5/23 3:57",1.5,1,1,1
"496",0.2,8,87,2017,"2017/5/23 5:44",1.5,1,1,1
"497",0.2,8,87,2017,"2017/5/23 5:44",1.5,1,1,1
"498",0.2,8,87,2017,"2017/5/23 5:44",1.5,1,1,1
"499",0.2,8,127,2017,"2017/5/23 11:52",1.5,1,1,1
"500",0.2,8,127,2017,"2017/5/23 11:52",1.5,1,1,1
"501",0.2,8,127,2017,"2017/5/23 11:52",1.5,1,1,1
"502",0.2,89,149,2017,"2017/6/3 20:53",0.13,3,2,4
"503",0.2,9,397,2017,"2017/8/23 4:54",1.33,1,1,1
"504",0.2,9,397,2017,"2017/8/23 4:54",1.33,1,1,1
"505",0.2,9,397,2017,"2017/8/23 4:54",1.33,1,1,1
"506",0.2,9,438,2017,"2017/8/28 5:22",1.33,1,1,1
"507",0.2,9,438,2017,"2017/8/28 5:22",1.33,1,1,1
"508",0.2,9,438,2017,"2017/8/28 5:22",1.33,1,1,1
"509",0.2,9,82,2017,"2017/5/23 4:55",1.33,1,1,1
"510",0.2,9,82,2017,"2017/5/23 4:55",1.33,1,1,1
"511",0.2,9,82,2017,"2017/5/23 4:55",1.33,1,1,1
"512",0.2,90,464,2017,"2017/8/28 11:41",0.13,3,2,4
"513",0.2,90,464,2017,"2017/8/28 11:41",0.13,3,2,4
"514",0.2,90,388,2017,"2017/8/23 2:54",0.13,3,2,4
"515",0.2,90,388,2017,"2017/8/23 2:54",0.13,3,2,4
"516",0.21,10,55,2016,"2016/5/5 0:5",1.26,1,1,1
"517",0.21,145,13,2016,"2016/5/5 7:18",0.09,2,3,2
"518",0.21,18,59,2016,"2016/5/5 1:46",0.7,4,1,1
"519",0.22,14,37,2016,"2016/5/5 18:23",0.94,1,1,1
"520",0.22,19,123,2016,"2016/7/7 1:16",0.69,4,1,1
"521",0.22,43,81,2016,"2016/7/7 5:0",0.31,4,1,3
"522",0.22,99,60,2016,"2016/5/5 3:25",0.13,2,2,4
"523",0.24,15,165,2016,"2016/8/8 3:3",0.96,1,1,1
"524",0.24,26,183,2016,"2016/8/8 5:50",0.55,4,1,3
"525",0.24,35,187,2016,"2016/8/8 7:41",0.41,4,1,3
"526",0.24,38,154,2016,"2016/8/8 23:51",0.38,4,1,3
"527",0.25,4,52,2016,"2016/5/5 23:47",3.75,1,1,1
"528",0.26,18,131,2016,"2016/7/7 3:34",0.87,4,1,1
"529",0.26,27,41,2016,"2016/5/5 20:11",0.58,4,1,3
"530",0.26,29,132,2016,"2016/7/7 4:3",0.54,4,1,3
"531",0.26,33,69,2016,"2016/5/5 5:47",0.47,4,1,3
"532",0.27,19,121,2016,"2016/7/7 0:40",0.85,4,1,1
"533",0.27,33,119,2016,"2016/7/7 0:0",0.49,4,1,3
"534",0.28,10,180,2016,"2016/8/8 5:3",1.68,1,1,1
"535",0.28,11,43,2016,"2016/5/5 20:34",1.53,1,1,1
"536",0.28,12,182,2016,"2016/8/8 5:24",1.4,1,1,1
"537",0.28,20,24,2016,"2016/5/5 12:8",0.84,4,1,1
"538",0.28,26,184,2016,"2016/8/8 6:16",0.65,4,1,3
"539",0.29,11,114,2016,"2016/7/7 21:12",1.58,1,1,1
"540",0.29,28,137,2016,"2016/7/7 5:58",0.62,4,1,3
"541",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"542",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"543",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"544",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"545",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"546",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"547",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"548",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"549",0.3,10,125,2017,"2017/5/23 11:33",1.8,1,1,1
"550",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"551",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"552",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"553",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"554",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"555",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"556",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"557",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"558",0.3,10,85,2017,"2017/5/23 5:25",1.8,1,1,1
"559",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"560",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"561",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"562",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"563",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"564",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"565",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"566",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"567",0.3,10,43,2017,"2017/5/3 20:54",1.8,1,1,1
"568",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"569",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"570",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"571",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"572",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"573",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"574",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"575",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"576",0.3,10,5,2017,"2017/5/3 11:53",1.8,1,1,1
"577",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"578",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"579",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"580",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"581",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"582",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"583",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"584",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"585",0.3,10,365,2017,"2017/8/20 12:37",1.8,1,1,1
"586",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"587",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"588",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"589",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"590",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"591",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"592",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"593",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"594",0.3,10,399,2017,"2017/8/23 5:24",1.8,1,1,1
"595",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"596",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"597",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"598",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"599",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"600",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"601",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"602",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"603",0.3,10,215,2017,"2017/7/28 0:28",1.8,1,1,1
"604",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"605",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"606",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"607",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"608",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"609",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"610",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"611",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"612",0.3,10,300,2017,"2017/8/7 11:29",1.8,1,1,1
"613",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"614",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"615",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"616",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"617",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"618",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"619",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"620",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"621",0.3,10,362,2017,"2017/8/20 11:53",1.8,1,1,1
"622",0.3,11,180,2017,"2017/6/4 18:22",1.64,1,1,1
"623",0.3,11,180,2017,"2017/6/4 18:22",1.64,1,1,1
"624",0.3,11,180,2017,"2017/6/4 18:22",1.64,1,1,1
"625",0.3,11,180,2017,"2017/6/4 18:22",1.64,1,1,1
"626",0.3,11,180,2017,"2017/6/4 18:22",1.64,1,1,1
"627",0.3,11,180,2017,"2017/6/4 18:22",1.64,1,1,1
"628",0.3,11,180,2017,"2017/6/4 18:22",1.64,1,1,1
"629",0.3,11,114,2017,"2017/5/23 9:34",1.64,1,1,1
"630",0.3,11,114,2017,"2017/5/23 9:34",1.64,1,1,1
"631",0.3,11,114,2017,"2017/5/23 9:34",1.64,1,1,1
"632",0.3,11,114,2017,"2017/5/23 9:34",1.64,1,1,1
"633",0.3,11,114,2017,"2017/5/23 9:34",1.64,1,1,1
"634",0.3,11,114,2017,"2017/5/23 9:34",1.64,1,1,1
"635",0.3,11,114,2017,"2017/5/23 9:34",1.64,1,1,1
"636",0.3,11,4,2017,"2017/5/3 11:43",1.64,1,1,1
"637",0.3,11,4,2017,"2017/5/3 11:43",1.64,1,1,1
"638",0.3,11,4,2017,"2017/5/3 11:43",1.64,1,1,1
"639",0.3,11,4,2017,"2017/5/3 11:43",1.64,1,1,1
"640",0.3,11,4,2017,"2017/5/3 11:43",1.64,1,1,1
"641",0.3,11,4,2017,"2017/5/3 11:43",1.64,1,1,1
"642",0.3,11,4,2017,"2017/5/3 11:43",1.64,1,1,1
"643",0.3,11,83,2017,"2017/5/23 5:6",1.64,1,1,1
"644",0.3,11,83,2017,"2017/5/23 5:6",1.64,1,1,1
"645",0.3,11,83,2017,"2017/5/23 5:6",1.64,1,1,1
"646",0.3,11,83,2017,"2017/5/23 5:6",1.64,1,1,1
"647",0.3,11,83,2017,"2017/5/23 5:6",1.64,1,1,1
"648",0.3,11,83,2017,"2017/5/23 5:6",1.64,1,1,1
"649",0.3,11,83,2017,"2017/5/23 5:6",1.64,1,1,1
"650",0.3,11,474,2017,"2017/8/28 21:47",1.64,1,1,1
"651",0.3,11,474,2017,"2017/8/28 21:47",1.64,1,1,1
"652",0.3,11,474,2017,"2017/8/28 21:47",1.64,1,1,1
"653",0.3,11,474,2017,"2017/8/28 21:47",1.64,1,1,1
"654",0.3,11,474,2017,"2017/8/28 21:47",1.64,1,1,1
"655",0.3,11,474,2017,"2017/8/28 21:47",1.64,1,1,1
"656",0.3,11,474,2017,"2017/8/28 21:47",1.64,1,1,1
"657",0.3,11,306,2017,"2017/8/7 12:23",1.64,1,1,1
"658",0.3,11,306,2017,"2017/8/7 12:23",1.64,1,1,1
"659",0.3,11,306,2017,"2017/8/7 12:23",1.64,1,1,1
"660",0.3,11,306,2017,"2017/8/7 12:23",1.64,1,1,1
"661",0.3,11,306,2017,"2017/8/7 12:23",1.64,1,1,1
"662",0.3,11,306,2017,"2017/8/7 12:23",1.64,1,1,1
"663",0.3,11,306,2017,"2017/8/7 12:23",1.64,1,1,1
"664",0.3,11,309,2017,"2017/8/7 13:0",1.64,1,1,1
"665",0.3,11,309,2017,"2017/8/7 13:0",1.64,1,1,1
"666",0.3,11,309,2017,"2017/8/7 13:0",1.64,1,1,1
"667",0.3,11,309,2017,"2017/8/7 13:0",1.64,1,1,1
"668",0.3,11,309,2017,"2017/8/7 13:0",1.64,1,1,1
"669",0.3,11,309,2017,"2017/8/7 13:0",1.64,1,1,1
"670",0.3,11,309,2017,"2017/8/7 13:0",1.64,1,1,1
"671",0.3,12,42,2017,"2017/5/3 20:44",1.5,1,1,1
"672",0.3,12,42,2017,"2017/5/3 20:44",1.5,1,1,1
"673",0.3,12,42,2017,"2017/5/3 20:44",1.5,1,1,1
"674",0.3,12,42,2017,"2017/5/3 20:44",1.5,1,1,1
"675",0.3,12,42,2017,"2017/5/3 20:44",1.5,1,1,1
"676",0.3,12,115,2017,"2017/5/23 9:46",1.5,1,1,1
"677",0.3,12,115,2017,"2017/5/23 9:46",1.5,1,1,1
"678",0.3,12,115,2017,"2017/5/23 9:46",1.5,1,1,1
"679",0.3,12,115,2017,"2017/5/23 9:46",1.5,1,1,1
"680",0.3,12,115,2017,"2017/5/23 9:46",1.5,1,1,1
"681",0.3,12,222,2017,"2017/7/28 2:1",1.5,1,1,1
"682",0.3,12,222,2017,"2017/7/28 2:1",1.5,1,1,1
"683",0.3,12,222,2017,"2017/7/28 2:1",1.5,1,1,1
"684",0.3,12,222,2017,"2017/7/28 2:1",1.5,1,1,1
"685",0.3,12,222,2017,"2017/7/28 2:1",1.5,1,1,1
"686",0.3,12,129,2017,"2017/5/23 12:18",1.5,1,1,1
"687",0.3,12,129,2017,"2017/5/23 12:18",1.5,1,1,1
"688",0.3,12,129,2017,"2017/5/23 12:18",1.5,1,1,1
"689",0.3,12,129,2017,"2017/5/23 12:18",1.5,1,1,1
"690",0.3,12,129,2017,"2017/5/23 12:18",1.5,1,1,1
"691",0.3,12,81,2017,"2017/5/23 4:46",1.5,1,1,1
"692",0.3,12,81,2017,"2017/5/23 4:46",1.5,1,1,1
"693",0.3,12,81,2017,"2017/5/23 4:46",1.5,1,1,1
"694",0.3,12,81,2017,"2017/5/23 4:46",1.5,1,1,1
"695",0.3,12,81,2017,"2017/5/23 4:46",1.5,1,1,1
"696",0.3,13,356,2017,"2017/8/20 10:41",1.38,1,1,1
"697",0.3,13,356,2017,"2017/8/20 10:41",1.38,1,1,1
"698",0.3,13,356,2017,"2017/8/20 10:41",1.38,1,1,1
"699",0.3,13,356,2017,"2017/8/20 10:41",1.38,1,1,1
"700",0.3,13,356,2017,"2017/8/20 10:41",1.38,1,1,1
"701",0.3,13,16,2017,"2017/5/3 16:52",1.38,1,1,1
"702",0.3,13,16,2017,"2017/5/3 16:52",1.38,1,1,1
"703",0.3,13,16,2017,"2017/5/3 16:52",1.38,1,1,1
"704",0.3,13,16,2017,"2017/5/3 16:52",1.38,1,1,1
"705",0.3,13,16,2017,"2017/5/3 16:52",1.38,1,1,1
"706",0.3,13,90,2017,"2017/5/23 6:21",1.38,1,1,1
"707",0.3,13,90,2017,"2017/5/23 6:21",1.38,1,1,1
"708",0.3,13,90,2017,"2017/5/23 6:21",1.38,1,1,1
"709",0.3,13,90,2017,"2017/5/23 6:21",1.38,1,1,1
"710",0.3,13,90,2017,"2017/5/23 6:21",1.38,1,1,1
"711",0.3,13,56,2017,"2017/5/3 23:27",1.38,1,1,1
"712",0.3,13,56,2017,"2017/5/3 23:27",1.38,1,1,1
"713",0.3,13,56,2017,"2017/5/3 23:27",1.38,1,1,1
"714",0.3,13,56,2017,"2017/5/3 23:27",1.38,1,1,1
"715",0.3,13,56,2017,"2017/5/3 23:27",1.38,1,1,1
"716",0.3,13,116,2017,"2017/5/23 9:59",1.38,1,1,1
"717",0.3,13,116,2017,"2017/5/23 9:59",1.38,1,1,1
"718",0.3,13,116,2017,"2017/5/23 9:59",1.38,1,1,1
"719",0.3,13,116,2017,"2017/5/23 9:59",1.38,1,1,1
"720",0.3,13,116,2017,"2017/5/23 9:59",1.38,1,1,1
"721",0.3,135,26,2014,"2014/8/23 16:05",0.1,2,3,2
"722",0.3,14,93,2017,"2017/5/23 6:50",1.29,1,1,1
"723",0.3,14,93,2017,"2017/5/23 6:50",1.29,1,1,1
"724",0.3,14,93,2017,"2017/5/23 6:50",1.29,1,1,1
"725",0.3,14,93,2017,"2017/5/23 6:50",1.29,1,1,1
"726",0.3,14,243,2017,"2017/7/28 11:20",1.29,1,1,1
"727",0.3,14,243,2017,"2017/7/28 11:20",1.29,1,1,1
"728",0.3,14,243,2017,"2017/7/28 11:20",1.29,1,1,1
"729",0.3,14,243,2017,"2017/7/28 11:20",1.29,1,1,1
"730",0.3,14,131,2017,"2017/5/23 12:41",1.29,1,1,1
"731",0.3,14,131,2017,"2017/5/23 12:41",1.29,1,1,1
"732",0.3,14,131,2017,"2017/5/23 12:41",1.29,1,1,1
"733",0.3,14,131,2017,"2017/5/23 12:41",1.29,1,1,1
"734",0.3,14,342,2017,"2017/8/20 5:58",1.29,1,1,1
"735",0.3,14,342,2017,"2017/8/20 5:58",1.29,1,1,1
"736",0.3,14,342,2017,"2017/8/20 5:58",1.29,1,1,1
"737",0.3,14,342,2017,"2017/8/20 5:58",1.29,1,1,1
"738",0.3,15,376,2017,"2017/8/22 19:7",1.2,1,1,1
"739",0.3,15,376,2017,"2017/8/22 19:7",1.2,1,1,1
"740",0.3,15,376,2017,"2017/8/22 19:7",1.2,1,1,1
"741",0.3,15,376,2017,"2017/8/22 19:7",1.2,1,1,1
"742",0.3,15,376,2017,"2017/8/22 19:7",1.2,1,1,1
"743",0.3,15,376,2017,"2017/8/22 19:7",1.2,1,1,1
"744",0.3,15,371,2017,"2017/8/20 13:56",1.2,1,1,1
"745",0.3,15,371,2017,"2017/8/20 13:56",1.2,1,1,1
"746",0.3,15,371,2017,"2017/8/20 13:56",1.2,1,1,1
"747",0.3,15,371,2017,"2017/8/20 13:56",1.2,1,1,1
"748",0.3,15,371,2017,"2017/8/20 13:56",1.2,1,1,1
"749",0.3,15,371,2017,"2017/8/20 13:56",1.2,1,1,1
"750",0.3,15,344,2017,"2017/8/20 6:50",1.2,1,1,1
"751",0.3,15,344,2017,"2017/8/20 6:50",1.2,1,1,1
"752",0.3,15,344,2017,"2017/8/20 6:50",1.2,1,1,1
"753",0.3,15,344,2017,"2017/8/20 6:50",1.2,1,1,1
"754",0.3,15,344,2017,"2017/8/20 6:50",1.2,1,1,1
"755",0.3,15,344,2017,"2017/8/20 6:50",1.2,1,1,1
"756",0.3,15,245,2017,"2017/7/28 11:53",1.2,1,1,1
"757",0.3,15,245,2017,"2017/7/28 11:53",1.2,1,1,1
"758",0.3,15,245,2017,"2017/7/28 11:53",1.2,1,1,1
"759",0.3,15,245,2017,"2017/7/28 11:53",1.2,1,1,1
"760",0.3,15,245,2017,"2017/7/28 11:53",1.2,1,1,1
"761",0.3,15,245,2017,"2017/7/28 11:53",1.2,1,1,1
"762",0.3,15,4,2016,"2016/5/5 23:54",1.2,1,1,1
"763",0.3,15,4,2016,"2016/5/5 23:54",1.2,1,1,1
"764",0.3,15,4,2016,"2016/5/5 23:54",1.2,1,1,1
"765",0.3,15,4,2016,"2016/5/5 23:54",1.2,1,1,1
"766",0.3,15,4,2016,"2016/5/5 23:54",1.2,1,1,1
"767",0.3,15,4,2016,"2016/5/5 23:54",1.2,1,1,1
"768",0.3,15,456,2017,"2017/8/28 8:16",1.2,1,1,1
"769",0.3,15,456,2017,"2017/8/28 8:16",1.2,1,1,1
"770",0.3,15,456,2017,"2017/8/28 8:16",1.2,1,1,1
"771",0.3,15,456,2017,"2017/8/28 8:16",1.2,1,1,1
"772",0.3,15,456,2017,"2017/8/28 8:16",1.2,1,1,1
"773",0.3,15,456,2017,"2017/8/28 8:16",1.2,1,1,1
